host,is_compromised,x,y,cluster
C7285,,14.453847,5.1758213,2
C7286,,11.355322,17.34461,2
C7288,,10.190633,4.335184,2
C729,,-2.0888808,8.2336645,0
C7290,,3.9143522,1.9170047,1
C7292,,6.5898046,3.8158374,0
C7294,,3.1640623,2.949681,0
C7296,,11.143836,14.147137,2
C7298,,7.247348,9.304666,2
C730,,-2.122824,8.14463,0
C7300,,11.291762,7.4266844,2
C7301,,4.7969866,-1.4124476,1
C7303,,3.283694,3.3307621,0
C7305,,3.4061406,2.3003385,1
C7308,,12.501142,16.164215,2
C731,,11.717663,-6.2997813,1
C7310,,14.64598,5.994353,2
C7312,,8.39196,9.688238,2
C7314,,17.154118,4.3571563,2
C7316,,17.555553,5.048499,2
C7318,,14.76393,5.4092155,2
C732,,15.192496,-4.45556,1
C7322,,5.901749,2.5908637,1
C7324,,17.111937,4.969311,2
C7328,,11.81664,16.91176,2
C733,,9.750501,-0.35707995,1
C7332,,5.566938,12.627788,0
C7335,,5.0133963,2.1327193,1
C7339,,10.59248,4.8674684,2
C7341,,5.533024,0.029264085,1
C7343,,3.6623662,4.4825416,0
C7344,,1.0985293,-0.589671,1
C7346,,4.692094,-1.2012018,1
C7348,,12.497768,16.034025,2
C735,,12.330546,0.3608247,2
C7350,,3.9872653,2.0255053,1
C7354,,6.720296,4.2229853,2
C7356,,16.482674,1.7130322,2
C7359,,3.5468018,10.248876,2
C7361,,7.19764,1.9113935,1
C7363,,11.509326,8.290825,2
C7365,,11.50333,8.264545,2
C7367,,3.1385458,2.7424104,1
C7369,,16.791199,4.5604014,2
C737,,11.426521,-6.8061028,1
C7373,,5.0098066,2.1650472,1
C7375,,9.536809,3.9311137,2
C7377,,12.596271,16.679398,2
C7379,,16.533104,5.095451,2
C7381,,5.4896054,0.17913827,1
C7383,,13.908284,4.4843383,2
C7384,,11.050217,6.801972,2
C7386,,11.309618,7.486644,2
C739,,13.647142,0.7129937,2
C7390,,16.92391,5.105344,2
C7392,,7.135614,2.9622753,1
C7394,,15.037334,5.261605,2
C7396,,12.640588,16.643497,2
C7398,,3.5737708,10.370571,1
C7400,,11.48347,15.440431,2
C7402,,7.6535897,2.1663706,1
C7404,,3.5297127,2.9332652,1
C7407,,7.616856,2.1804843,1
C7409,,5.3559194,4.6107936,1
C7411,,7.3496294,3.7971911,2
C7414,,6.5211,4.4910383,1
C7416,,16.81151,4.7622375,2
C7418,,16.477129,4.8754053,2
C742,,13.410076,-8.168891,2
C7420,,4.7687345,2.777429,1
C7422,,12.622415,16.79027,2
C7425,,5.7782106,2.5171235,1
C743,,14.075896,4.255004,2
C7430,,16.118288,4.9347982,2
C7432,,2.0535429,0.6697802,1
C7436,,16.499916,4.7823863,2
C7440,,12.505292,16.539282,2
C7442,,14.919539,5.4738193,2
C7444,,2.8620203,3.612289,0
C7446,,3.4970024,3.3928714,0
C7448,,8.296173,3.4532058,2
C745,,11.608304,-4.52985,2
C7454,,14.563844,5.2969275,2
C7456,,2.875781,3.4824493,0
C746,,12.095979,-6.1804056,1
C7460,,5.03641,2.9196293,1
C7462,,3.292832,2.5735757,1
C7464,,7.818228,2.2497013,1
C7470,,5.646423,-0.22550043,1
C7474,,7.219386,3.999603,1
C7476,,16.749092,4.795208,2
C7480,,11.135179,7.092414,2
C7482,,9.615659,2.9497325,2
C7483,,9.030412,3.521964,2
C7485,,4.0689154,3.5387723,0
C7487,,2.398296,3.6758847,0
C749,,12.531849,0.82453334,2
C7491,,11.479447,8.743904,2
C7497,,11.672548,3.1405163,2
C7499,,6.268692,3.9344115,1
C750,,10.801843,2.447269,2
C7501,,7.1057067,2.4841046,1
C7503,,-7.648556,5.78157,0
C7505,,3.5683866,10.381587,1
C7507,,12.477784,15.965884,2
C7509,,16.02898,4.9975266,2
C751,,0.61604494,6.6333466,0
C7511,,12.276762,15.263505,2
C7513,,8.3134985,3.3196235,2
C7514,,5.1382895,0.69140786,1
C7516,,8.185442,4.4610553,2
C7517,,5.384323,4.7480674,1
C7519,,2.004339,-0.24395128,1
C7521,,9.2188225,3.621112,2
C7523,,12.661953,16.682167,2
C7525,,16.948256,4.891261,2
C7527,,12.538342,16.265858,2
C7529,,11.835553,9.043787,2
C753,,11.170167,-6.614676,1
C7531,,7.3839893,2.8145368,1
C7533,,9.346009,9.112915,2
C7535,,11.209206,15.080376,2
C7537,,11.643372,3.20248,2
C7539,,14.717109,5.3019323,2
C754,,11.883691,3.0582423,2
C7541,,11.64664,16.882336,2
C7542,,11.284345,7.3979764,2
C7544,,6.4853206,3.647119,1
C7546,,12.544302,16.615273,2
C7550,,6.8641877,4.3733587,1
C7552,,12.600018,16.632212,2
C7554,,11.718099,8.70173,2
C7556,,6.3894286,-0.24993236,1
C7558,,12.480139,16.09215,2
C7560,,5.312788,4.674034,1
C7562,,14.771985,5.558647,2
C7564,,16.18067,4.8573384,2
C7568,,5.2703443,1.9232527,1
C7570,,1.189295,3.470405,0
C7571,,14.585818,-3.27399,1
C7573,,12.63559,16.576466,2
C7577,,5.500754,0.21962559,1
C7579,,15.938302,5.029764,2
C7581,,3.5024703,9.953924,0
C7585,,0.27966514,4.8479924,0
C7586,,8.550564,4.240409,2
C7588,,11.730227,2.984976,2
C7590,,11.226939,13.995357,2
C7592,,14.71902,5.4235134,2
C7593,,6.461304,4.3609486,1
C7595,,10.216882,4.566579,2
C7597,,3.6210477,3.1027634,1
C7599,,4.8091054,4.68045,1
C76,,-2.1808445,8.123718,0
C7601,,12.275564,15.881775,2
C7606,,12.199594,16.58034,2
C7608,,2.4148738,3.5788872,0
C7610,,2.6313715,3.4213967,0
C7614,,12.054466,16.509666,2
C7616,,6.061585,2.6481714,1
C7618,,9.617581,2.8479164,2
C7620,,6.865571,4.0149374,1
C7622,,16.823147,4.736555,2
C7624,,12.16342,16.544699,2
C7626,,8.523327,2.6365297,2
C7628,,2.609275,3.407274,0
C7630,,8.25344,3.3922184,2
C7632,,3.838163,4.2768064,0
C7633,,16.652773,5.090708,2
C7635,,4.5286574,-1.182905,1
C7637,,5.795654,-0.10380642,1
C7639,,1.7280332,0.53479,1
C7641,,5.815323,3.1446004,1
C7643,,16.9501,4.6023283,2
C7645,,7.7452154,3.0859823,1
C7647,,3.420492,3.3686764,0
C7649,,9.283944,3.809568,2
C7652,,6.5653815,4.418339,1
C7654,,5.575073,-1.0497303,1
C7656,,11.5381,17.520819,2
C7658,,16.649975,1.5749127,2
C7660,,7.7531667,3.0189447,2
C7662,,11.464375,8.863379,2
C7664,,17.099516,4.5466638,2
C7666,,10.159981,4.454166,2
C7668,,1.6864816,-0.5323197,1
C767,,9.882173,0.1492047,1
C7670,,12.018031,14.292035,2
C7672,,6.8066034,2.528349,1
C7674,,5.0534506,2.829137,1
C7677,,14.527453,4.96834,2
C7679,,6.7221737,4.224398,1
C768,,7.494082,9.52507,2
C7681,,4.2108197,3.5642838,1
C7683,,5.208781,0.68935835,1
C7685,,3.281277,3.2955184,0
C7687,,16.635902,5.186426,2
C7689,,9.68301,3.8663082,2
C7691,,16.056232,5.0239787,2
C7693,,9.652754,3.8154116,2
C7695,,11.776547,9.297083,2
C7697,,3.6580596,2.877637,1
C7699,,16.590364,5.1541696,2
C770,,10.99173,-3.694589,1
C7701,,4.5089426,-0.7342099,1
C7703,,10.307004,3.1408117,2
C7705,,4.0817976,1.3484185,1
C7707,,10.205852,4.3266983,2
C7709,,3.862118,3.3786502,1
C771,,12.943997,0.69495034,2
C7711,,11.809644,8.923957,2
C7713,,3.8128402,4.2574587,0
C7714,,8.463011,2.602716,2
C7716,,17.467276,5.130776,2
C7718,,9.908755,3.0393555,2
C772,,11.617571,-4.523982,2
C7720,,16.697897,5.250923,2
C7722,,7.591825,2.361889,1
C7724,,3.4414437,3.4423592,1
C7726,,3.3847287,2.2681322,1
C7728,,5.2404866,0.14229645,1
C773,,11.132444,2.8447466,2
C7730,,12.654313,16.705954,2
C7732,,12.66097,16.786318,2
C7734,,16.77989,4.8818226,2
C7736,,9.068619,2.5446646,1
C7738,,11.353144,15.497,2
C7740,,16.548906,5.043889,2
C7742,,5.8685603,-0.14447525,1
C7744,,11.82511,9.011552,2
C7746,,16.943026,4.62083,2
C7748,,2.0068805,0.039441027,1
C775,,13.471138,-4.780601,1
C7750,,4.9749627,-0.05158743,1
C7753,,1.8126326,0.59543747,1
C7754,,4.5825853,-0.60928416,1
C7756,,2.4344091,3.5734518,0
C7758,,5.1987324,2.8716214,1
C776,,12.722435,0.71729285,2
C7760,,3.5055144,9.970944,0
C7762,,5.5765715,12.635787,0
C7763,,4.8171825,6.0873218,2
C7764,,3.4879296,9.962276,0
C7765,,9.5227995,4.002215,2
C7767,,7.1501293,3.1432374,1
C7769,,6.236107,1.2863909,1
C7771,,5.911422,3.3114333,1
C7774,,6.9528832,3.6295755,1
C7776,,12.146561,16.688839,2
C7778,,5.0873575,4.793556,1
C7782,,6.950755,3.357268,1
C7786,,4.713872,-1.3635398,1
C7788,,2.0279567,0.012614014,1
C7790,,6.4074187,-0.16807403,1
C7792,,14.641143,6.014478,2
C7794,,3.1557837,2.8772376,0
C7796,,5.6492176,-0.10542566,1
C7798,,7.3033695,3.0605133,1
C780,,12.014493,0.45927468,1
C7800,,8.765321,2.8171363,2
C7802,,5.6633544,-0.21623781,1
C7806,,1.9309838,0.56626165,1
C7808,,1.6874726,-0.5454083,1
C7810,,14.717639,5.4736366,2
C7812,,6.911554,4.309337,1
C7816,,4.5224056,-1.2048494,1
C7818,,3.9939663,2.736527,1
C782,,12.155617,-5.0807867,1
C7820,,7.7799854,3.438914,2
C7822,,17.410208,5.0349708,2
C7824,,17.052006,4.462336,2
C7826,,6.218536,1.2969587,1
C7828,,4.79274,4.2967844,1
C7830,,4.5880184,-0.90994555,1
C7834,,3.2608604,2.9650903,1
C7836,,4.619135,2.6744564,1
C7838,,8.784923,3.5540714,2
C7840,,10.068721,4.3888392,2
C7842,,16.5769,4.9137254,2
C7844,,11.763907,9.334145,2
C7845,,5.9669995,1.4695879,1
C7848,,8.735149,2.7817216,2
C7850,,11.093615,15.985978,2
C7852,,5.1495953,4.7013373,1
C7854,,6.0666103,2.932348,1
C7856,,10.252249,3.0583184,2
C7858,,6.2962427,4.345078,1
C7859,,4.5568304,-0.9257315,1
C786,,11.080092,-5.0871797,1
C7861,,6.942033,4.3589067,1
C7863,,6.5229206,8.805331,1
C7865,,4.615931,2.7684803,1
C7869,,16.847216,4.633975,2
C787,,12.712497,-6.619252,1
C7871,,11.961318,17.20601,2
C7873,,4.454783,0.8209222,1
C7876,,8.505524,2.4935787,2
C7878,,11.4257145,15.49224,2
C788,,11.000284,-3.704373,1
C7880,,5.7753487,2.5100653,1
C7882,,10.274971,4.5084453,2
C7884,,6.390015,3.5504816,1
C7886,,5.5170045,12.619183,0
C7887,,2.4085464,3.590154,0
C7889,,11.291028,7.574046,2
C789,,12.170789,-5.3311486,1
C7891,,12.395858,16.647577,2
C7893,,10.221851,3.4898672,2
C7898,,12.1104,14.964327,2
C79,,1.3901178,5.600914,0
C7900,,5.922146,3.0163093,1
C7902,,7.534617,1.9502285,1
C7904,,8.439764,9.610365,2
C7905,,12.130843,16.720037,2
C7908,,12.554589,16.79475,2
C7910,,11.985771,16.941639,2
C7912,,11.398228,15.487193,2
C7914,,4.3286552,2.6340466,1
C7916,,3.0931182,2.6901197,1
C7918,,14.46035,-3.2016482,1
C792,,12.702045,-6.6260576,1
C7922,,5.662594,2.4657583,1
C7924,,11.171248,14.0384655,2
C7926,,4.716073,4.687792,1
C793,,10.968634,6.5991,2
C7934,,6.379142,-0.24038735,1
C7936,,16.58239,4.9241905,2
C7938,,16.26853,5.050811,2
C794,,13.036865,0.10155204,2
C7940,,3.7710254,2.4185283,1
C7942,,17.099657,5.1154637,2
C7944,,9.329146,9.093374,2
C7948,,4.2611876,0.88243175,1
C7950,,5.510858,0.20041133,1
C7952,,11.431638,16.73973,2
C7954,,0.68989366,4.830574,0
C7955,,6.520419,8.775895,1
C7956,,16.842411,4.584613,2
C7958,,9.57507,3.10255,2
C796,,11.772892,-5.2050285,1
C7960,,11.229549,15.169772,2
C7962,,11.199038,14.0061245,2
C7964,,11.554641,17.538658,2
C7966,,2.482802,3.5358956,0
C7968,,7.0312347,4.1788716,1
C797,,13.666964,0.6846398,2
C7970,,17.183926,5.1120915,2
C7973,,16.092566,4.991063,2
C7975,,5.9387383,-0.010345074,1
C7978,,11.487402,2.9559295,2
C7980,,3.551089,10.41803,1
C7982,,11.599557,8.564147,2
C7989,,8.632965,2.7148402,2
C7991,,12.545892,14.418038,2
C7993,,7.544751,3.0649712,2
C7997,,15.706199,4.9971066,2
C7999,,10.917686,3.032513,2
C8,,13.1328535,-0.015268618,2
C800,,-1.6882441,9.043651,0
C8001,,7.1191645,3.1924617,1
C8003,,11.928586,17.103125,2
C8005,,7.380153,1.9342563,1
C8007,,2.3588192,3.684255,0
C8009,,16.913492,4.5944667,2
C801,,7.10959,2.3807821,1
C8011,,3.5693262,10.427605,1
C8013,,11.464686,15.512635,2
C8015,,3.355526,3.518128,0
C8017,,9.709628,4.373782,2
C8021,,16.553196,1.9732993,2
C8023,,12.3883295,16.66485,2
C8026,,17.033878,5.2852917,2
C8028,,7.189731,2.994691,2
C8030,,6.9495153,3.518483,1
C8032,,8.120826,3.088481,2
C8034,,16.908895,5.231074,2
C8036,,7.835646,2.3950284,1
C8038,,12.382743,14.922616,2
C804,,10.067146,-0.13987081,1
C8040,,3.8688893,2.0243719,1
C8044,,7.661066,3.2509022,1
C8047,,2.9695468,3.522485,0
C8049,,4.940233,2.0929093,1
C8052,,16.601746,5.046541,2
C8054,,14.47591,-3.1102836,1
C8058,,3.241737,2.599923,1
C8060,,12.2612295,15.925378,2
C8064,,16.610294,4.742049,2
C8066,,8.693654,4.2200828,2
C8069,,4.1571746,1.4794607,1
C807,,-2.212237,8.077307,0
C8071,,11.292725,7.467809,2
C8073,,5.4569907,0.312614,1
C8076,,14.618281,6.036323,2
C8078,,5.2857394,2.2490485,1
C8080,,6.113486,1.4621313,1
C8082,,16.7194,5.137715,2
C8084,,9.524126,3.6910443,2
C8086,,9.876709,4.595185,2
C8088,,2.983171,3.5136914,0
C809,,-0.7103388,7.832574,0
C8094,,17.390726,5.0595617,2
C8097,,5.825216,12.841359,2
C8098,,2.0049102,-0.19447209,1
C81,,12.152293,-5.3007727,1
C810,,13.532664,0.7193582,2
C8100,,16.909872,4.6069584,2
C8102,,4.980477,2.0685272,1
C8104,,14.480989,-3.0451837,1
C8107,,9.594225,3.6651187,2
C8109,,2.617266,1.1240017,1
C811,,11.562189,-5.170462,1
C8111,,1.9927102,-0.20572749,1
C8115,,14.844849,5.4715233,2
C8117,,4.6119227,-1.2070266,1
C8119,,5.125034,-1.3266733,1
C812,,13.467665,0.7412281,2
C8121,,4.531955,-1.2100065,1
C8124,,5.0897794,4.797594,1
C8126,,11.152142,14.05487,2
C8127,,6.2228823,1.301841,1
C8129,,11.818088,15.152751,2
C813,,10.714445,1.2644144,1
C8131,,12.264161,15.292721,2
C8139,,8.557238,2.4067547,2
C814,,7.278149,9.717322,2
C8141,,2.5231268,3.4134517,0
C8143,,12.581651,14.381083,2
C8147,,8.484961,9.934812,2
C815,,11.543072,2.7908583,1
C8151,,5.0115066,-1.4185024,1
C8153,,4.363013,4.07265,1
C8155,,6.389272,-0.2603392,1
C8157,,4.121979,2.669354,1
C8159,,12.649033,16.699535,2
C816,,-1.2229272,7.2880573,0
C8161,,12.40932,16.612988,2
C8163,,12.273124,16.979418,2
C8165,,11.493981,8.285723,2
C8167,,6.3112545,4.456968,1
C8169,,16.724237,5.25559,2
C8172,,4.10503,2.6860497,1
C8175,,10.09221,3.5178611,2
C8177,,4.6709185,6.0697713,2
C8178,,3.0529492,2.8139129,0
C8180,,17.445755,5.211613,2
C8182,,5.033895,3.9589567,1
C8184,,17.531687,4.9979362,2
C8188,,11.800501,16.875914,2
C819,,-1.6789972,9.023664,0
C8190,,4.975389,4.4959006,1
C8192,,1.6440934,0.44897616,1
C8194,,3.3103907,3.4309042,0
C8196,,3.9711695,1.9060946,1
C8198,,8.551831,4.3734612,2
C820,,11.117987,-4.0651217,2
C8200,,11.151041,16.517202,2
C8202,,5.335152,4.141174,1
C8204,,15.044326,5.2384396,2
C8205,,9.436947,4.4237275,2
C8207,,14.566337,5.3529587,2
C821,,-1.8710171,9.221995,0
C8211,,3.5604663,10.393084,1
C8213,,3.5152073,9.923786,0
C8219,,14.489897,-3.1026156,1
C822,,12.769577,-7.2609134,1
C8221,,11.143194,14.554924,2
C8223,,16.477812,5.1625395,2
C8225,,16.937113,4.564761,2
C8227,,11.4393,8.041101,2
C8232,,16.993923,4.473954,2
C8234,,2.643811,3.3601708,0
C8236,,1.5654439,0.3776195,1
C8238,,3.5567064,10.416722,1
C8240,,4.884731,4.59247,1
C8242,,5.347718,4.235987,1
C8244,,1.7215496,-0.59339625,1
C8246,,17.40702,4.8461733,2
C8248,,17.239094,4.6862183,2
C825,,-2.2234209,8.057156,0
C8251,,7.2247796,4.127817,2
C8255,,17.168491,5.017162,2
C8257,,6.8726077,3.6020772,2
C8258,,6.381427,-0.1164148,1
C8260,,14.567075,5.665282,2
C8262,,11.578393,17.22157,2
C8264,,7.0289497,2.4216456,1
C8266,,3.863853,3.7432966,0
C8268,,4.0391426,3.3778508,1
C827,,12.761847,0.41561615,1
C8270,,11.868791,16.476929,2
C8272,,5.436264,3.0640152,1
C8274,,12.332174,16.886074,2
C8278,,7.0957603,3.12383,1
C8280,,8.287923,2.4474885,2
C8282,,14.685267,5.0889144,2
C8283,,3.49806,2.13304,1
C8285,,4.693775,4.6107554,1
C8287,,16.4082,4.987024,2
C8289,,11.264035,3.0765715,2
C829,,13.419951,0.71394604,2
C8291,,11.172975,14.0349655,2
C8293,,6.4611945,3.531972,1
C8295,,3.1303375,2.761251,1
C8299,,12.0294285,17.087347,2
C830,,12.154038,-6.250583,1
C8301,,12.00032,16.528759,2
C8306,,6.7088842,2.5925176,1
C8308,,16.842852,4.6984544,2
C831,,7.306697,9.683605,2
C8310,,6.5533147,8.796652,1
C8314,,11.161853,17.512922,2
C8316,,3.31288,2.5736825,1
C8318,,14.656397,5.8919353,2
C8320,,7.193359,2.256228,1
C8324,,12.494612,16.632223,2
C8327,,4.0643167,1.6655141,1
C8329,,5.7886343,-0.30077,1
C8331,,17.35767,4.759121,2
C8333,,9.790713,2.6274836,2
C8335,,9.811957,2.9217925,2
C8337,,4.065232,2.726979,1
C8340,,11.167368,15.229903,2
C8341,,6.6418743,4.2178235,1
C8344,,4.502087,2.754008,1
C8346,,3.5220366,9.987646,0
C835,,13.467208,0.74613833,2
C8350,,3.297435,2.4187217,1
C8355,,5.453822,-1.143764,1
C8357,,4.195585,3.5354135,0
C8359,,9.313129,9.065677,2
C8361,,3.5704873,10.3700285,2
C8365,,4.616178,2.6243453,1
C8367,,15.97157,4.990665,2
C8369,,12.552157,16.66357,2
C837,,0.6361817,6.486869,0
C8371,,9.098034,9.291932,2
C8373,,4.871316,-0.19321346,1
C8375,,1.5354619,0.32829478,1
C8377,,7.1630745,3.0783935,1
C838,,9.845278,0.20569679,1
C8382,,5.652674,12.606666,0
C8383,,11.393818,15.478253,2
C8385,,6.8875504,2.4284284,1
C8386,,4.9770145,4.6434336,1
C8388,,8.55344,9.7476015,2
C8390,,11.885498,16.850569,2
C8393,,11.103384,16.015211,2
C8395,,14.623145,5.359906,2
C8398,,5.9492,12.808906,0
C84,,12.704855,-7.212786,1
C8400,,5.514261,-1.0958121,1
C8402,,3.1972456,2.6412196,1
C8404,,9.445603,3.9433525,2
C8406,,16.523373,1.6234123,2
C8408,,2.827684,3.4907913,0
C8412,,11.122743,14.096235,2
C8414,,7.3279614,2.5765646,1
C8416,,7.5635552,3.0077808,1
C842,,10.232222,0.3880733,1
C8420,,4.283497,2.5839834,1
C8422,,11.507105,15.685069,2
C8424,,9.7159395,3.2965105,2
C8426,,6.385036,3.5271766,2
C843,,7.1075344,9.91136,2
C8431,,7.4813247,9.6296425,2
C8433,,3.0943553,2.7303202,1
C8435,,11.115205,14.351615,2
C8437,,1.9087065,-0.065294646,1
C8439,,8.248309,4.4854493,2
C8441,,16.032713,5.1395583,2
C8443,,5.74663,12.846321,2
C8444,,5.4664254,0.27011523,1
C8446,,5.767196,0.11330628,1
C8448,,3.941788,2.4397924,1
C8450,,3.7285411,3.3209043,1
C8452,,1.6749566,-0.64023894,1
C8454,,16.755285,4.697534,2
C8456,,12.242731,16.633165,2
C8458,,16.45969,4.7604046,2
C846,,11.013658,-3.6996067,1
C8462,,4.539901,2.8863118,1
C8464,,3.5445232,2.5800197,1
C8466,,14.818412,5.5648146,2
C8468,,13.412612,5.2249846,2
C847,,-2.043405,8.371394,0
C8470,,11.26467,15.508307,2
C8472,,10.620764,4.8923073,2
C8475,,4.8465877,4.066556,1
C8479,,11.210414,15.134836,2
C8481,,11.339796,16.561747,2
C8483,,9.261127,9.153225,2
C8484,,11.139484,16.1139,2
C8486,,16.901308,4.9724426,2
C8490,,8.073814,4.4881268,2
C8492,,16.837835,5.2846756,2
C8495,,16.60416,2.0400722,2
C8497,,4.9911704,4.752483,1
C8498,,12.294183,15.166622,2
C85,,11.860341,-4.8285747,1
C8501,,15.007545,5.4238353,2
C8503,,11.330575,7.700157,2
C8506,,7.6907516,4.5728707,2
C8509,,7.030839,3.3220966,1
C851,,10.214786,-0.046759494,1
C8511,,4.226521,1.2611563,1
C8513,,1.8662572,-0.3818945,1
C8515,,5.6574717,-0.11751964,1
C8517,,12.369999,16.648672,2
C8519,,6.97832,2.5258994,1
C852,,-1.9707361,8.368799,0
C8522,,4.3061438,0.8529336,1
C8524,,3.1959918,2.9362552,0
C8526,,3.922938,2.0811508,1
C8528,,11.709254,16.664148,2
C853,,13.2365265,-0.12422361,1
C8530,,6.352145,12.839022,2
C8531,,7.4839835,4.2691793,2
C8535,,3.7378507,2.8818793,1
C8538,,10.770606,16.948212,2
C8542,,11.737954,2.9515073,2
C8544,,16.449333,4.6404843,2
C8547,,4.145601,2.6651664,1
C8548,,4.8855696,4.4052796,1
C855,,11.832953,-4.840468,1
C8550,,8.4938545,3.4721406,2
C8553,,4.0452185,5.653681,1
C8554,,6.001043,12.811798,2
C8555,,6.276656,0.09668671,1
C8559,,6.4934454,8.756481,1
C856,,10.22947,0.4540601,1
C8561,,17.149069,5.128708,2
C8563,,6.8117747,2.3993976,1
C8565,,10.3323345,3.1901114,2
C8567,,14.740892,5.4620023,2
C857,,11.510028,0.7106274,2
C8571,,7.251766,2.8229992,1
C8573,,14.590948,6.0090704,2
C8575,,4.920424,2.0597517,1
C8577,,9.824259,3.2361987,2
C8583,,9.714503,4.334235,2
C8585,,5.0164123,2.7946725,1
C8587,,4.533654,-1.2155197,1
C8589,,9.331094,3.476032,2
C8591,,8.689107,2.7188652,2
C8593,,7.2842455,3.9192097,2
C8595,,10.114775,3.1414194,2
C8597,,4.5647025,-1.2626398,1
C86,,9.878732,0.20758145,1
C8603,,4.4404993,3.5205374,1
C8604,,9.721528,3.0927277,2
C8606,,11.287203,15.490919,2
C8609,,3.4475946,2.9488366,1
C861,,10.987382,2.4799025,2
C8611,,6.444143,2.6141894,1
C8613,,8.682061,4.4470673,2
C8615,,4.3748736,0.90243536,1
C8617,,12.558464,14.402855,2
C8619,,14.9994135,5.408538,2
C8623,,12.573119,14.38023,2
C8625,,6.10236,1.4247606,1
C8627,,15.8030615,1.8396232,1
C8629,,2.7992096,3.068657,0
C863,,12.351006,-7.3293743,1
C8631,,7.15773,3.26662,1
C8633,,4.827734,-1.3809353,1
C8635,,10.303547,3.4963098,2
C8637,,6.2482347,1.4725262,1
C8639,,12.220029,15.937335,2
C8641,,5.7858334,-0.09757032,1
C8643,,11.260393,15.171763,2
C8645,,16.847727,5.1299496,2
C8647,,9.69571,3.8470795,2
C865,,-1.8217891,9.141322,0
C8651,,1.6930374,0.5164933,1
C8653,,1.9952947,-0.24338327,1
C8655,,10.1815405,4.202941,2
C8657,,17.11662,4.386829,2
C8659,,3.5593734,10.379846,1
C866,,11.558927,-5.1467733,1
C8661,,11.030485,3.0014112,2
C8663,,5.5606976,12.631225,0
C8664,,6.358739,3.5299933,1
C8666,,4.9899015,3.9703522,1
C8668,,4.7418847,2.7626956,1
C867,,12.083892,0.42934954,1
C8670,,3.501595,9.963343,0
C8672,,-7.426809,5.985924,0
C8673,,17.511143,5.173307,2
C8675,,5.4114304,4.1891065,1
C8677,,11.790758,9.13455,2
C8679,,5.210937,4.36489,1
C868,,1.0141726,6.110954,1
C8681,,11.215942,17.580427,2
C8683,,14.631266,5.354081,2
C8685,,7.1835523,4.2148037,2
C8688,,11.515113,15.217925,2
C8690,,5.489716,0.26682878,1
C8693,,6.760105,3.646133,1
C8694,,11.156108,14.059328,2
C8696,,6.3125534,-0.06697394,1
C8698,,11.399989,16.583794,2
C8700,,11.217105,15.608688,2
C8705,,5.6332703,-0.18895848,1
C8709,,11.690273,16.9159,2
C871,,10.96761,2.5852802,2
C8711,,5.3842044,4.762047,1
C8713,,6.7986865,3.603237,2
C8715,,8.677505,2.8956835,2
C8717,,3.5022585,2.8879962,1
C8719,,7.6587076,2.1189392,1
C8723,,4.882105,6.0936317,2
C8724,,11.655016,2.973554,2
C8728,,4.5361967,-0.75045043,1
C873,,12.466363,-6.9996405,1
C8732,,3.4365604,3.3185012,1
C8734,,11.504997,16.79038,2
C8736,,11.725321,8.770714,2
C8738,,9.070328,4.4637876,2
C874,,-1.6987923,9.021858,0
C8741,,17.149849,4.35558,2
C8743,,4.958065,4.7210436,1
C8745,,5.209912,0.48315883,1
C8747,,11.836547,17.081179,2
C8749,,6.3792157,-0.24882309,1
C875,,11.590312,-4.577447,1
C8751,,2.360872,3.6972785,0
C8752,,6.408402,4.480445,1
C8754,,6.07431,1.4287442,1
C8756,,6.4469295,3.5506802,1
C8758,,3.0978813,2.6691797,1
C876,,12.443431,0.83566433,2
C8761,,6.7103333,3.9445028,2
C8763,,3.2824154,2.9252613,1
C8765,,2.6706698,1.1669732,1
C8766,,5.614874,-0.036316354,1
C8768,,10.536872,4.8987184,2
C8770,,12.079458,16.858078,2
C8772,,11.96752,15.264603,2
C8774,,12.382354,14.813989,2
C8776,,7.107267,2.500679,1
C878,,11.360702,-6.7842746,1
C8780,,1.8945715,-0.16594969,1
C8782,,7.1667814,1.9893049,1
C8784,,9.002335,9.296906,2
C8787,,6.35841,3.5208032,1
C8789,,14.810704,5.3552566,2
C8794,,11.402297,17.052502,2
C8799,,11.431962,15.509873,2
C88,,11.096336,-5.0919905,1
C880,,11.515358,-5.901625,1
C8800,,8.44579,2.6204424,2
C8802,,8.778226,3.7711499,2
C8804,,3.0165493,2.7008238,1
C8806,,6.9025803,4.3595767,1
C8810,,11.386391,17.120699,2
C8812,,10.525477,3.1390972,2
C8818,,6.554577,4.449136,1
C8820,,4.268177,0.84763944,1
C8823,,11.0636015,14.193695,2
C8825,,7.4836655,2.1801317,1
C8827,,8.662397,3.4966366,2
C8829,,10.820036,16.724493,2
C8831,,3.81071,2.0668647,1
C8833,,5.353833,4.711361,1
C8834,,16.864424,4.5953493,2
C8836,,6.369788,2.5134127,1
C8838,,11.032167,16.882044,1
C8840,,8.036072,2.291065,1
C8842,,6.233904,1.3035166,1
C8843,,10.960926,17.2478,2
C8846,,8.262472,4.300027,2
C8847,,1.5009319,0.3075171,1
C8849,,9.882873,4.062962,2
C8851,,5.9206448,3.1066194,1
C8853,,1.9626542,-0.22825891,1
C8855,,11.515888,8.299308,2
C8857,,11.515645,17.477049,2
C8859,,4.5112996,-1.1400692,1
C8863,,5.242408,3.666989,1
C8868,,4.0974483,1.5790322,1
