host,dns_unique_dst,dns_total_queries,auth_unique_users,auth_total_events,auth_failed,proc_unique_processes,proc_total_events,is_compromised
C1745,0.0,0.0,2.0,33.0,0.0,5.0,561.0,0
C17451,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C17456,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C1746,11.0,82.0,2.0,400.0,0.0,11.0,88.0,0
C17465,20.0,1052.0,0.0,0.0,0.0,0.0,0.0,0
C1747,5.0,6.0,4.0,992.0,0.0,15.0,2596.0,0
C17476,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0
C1748,17.0,643.0,5.0,62.0,0.0,0.0,0.0,0
C175,0.0,0.0,2.0,69.0,0.0,14.0,236.0,0
C1750,16.0,1222.0,6.0,469.0,0.0,9.0,1148.0,0
C17500,23.0,1186.0,0.0,0.0,0.0,0.0,0.0,0
C17504,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C1751,0.0,0.0,2.0,59.0,0.0,13.0,190.0,0
C1752,0.0,0.0,1.0,48.0,0.0,13.0,1092.0,0
C17536,18.0,1053.0,0.0,0.0,0.0,0.0,0.0,0
C1754,21.0,1121.0,2.0,102.0,0.0,11.0,90.0,0
C17544,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1755,1.0,1.0,8.0,3510.0,0.0,8.0,61.0,0
C17552,27.0,7388.0,0.0,0.0,0.0,0.0,0.0,0
C17553,8.0,149.0,0.0,0.0,0.0,0.0,0.0,0
C17562,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C17564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C17568,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C1757,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0
C17586,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1759,0.0,0.0,12.0,162.0,0.0,7.0,116.0,0
C176,0.0,0.0,1.0,40.0,0.0,14.0,100.0,0
C1760,12.0,13.0,1.0,69.0,0.0,2.0,10.0,0
C17602,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0
C17605,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1761,2.0,2.0,5.0,69.0,0.0,0.0,0.0,0
C17610,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C17611,21.0,561.0,0.0,0.0,0.0,0.0,0.0,0
C17614,21.0,200.0,0.0,0.0,0.0,0.0,0.0,0
C1763,9.0,14.0,4.0,487.0,0.0,3.0,129.0,0
C17636,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C17640,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0
C17644,0.0,0.0,2.0,71.0,0.0,0.0,0.0,0
C17660,7.0,432.0,0.0,0.0,0.0,0.0,0.0,0
C1767,1.0,1.0,4.0,147.0,0.0,3.0,15.0,0
C17676,16.0,92.0,0.0,0.0,0.0,0.0,0.0,0
C1768,2.0,2.0,1.0,53.0,0.0,0.0,0.0,0
C17680,22.0,677.0,0.0,0.0,0.0,0.0,0.0,0
C17682,19.0,1570.0,0.0,0.0,0.0,0.0,0.0,0
C17686,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C17691,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C177,0.0,0.0,1.0,53.0,0.0,6.0,71.0,0
C1770,4.0,8.0,5.0,484.0,0.0,7.0,40.0,0
C1771,1.0,1.0,10.0,274.0,0.0,13.0,229.0,0
C1772,0.0,0.0,8.0,1734.0,0.0,0.0,0.0,0
C17725,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C17729,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C17731,22.0,155.0,0.0,0.0,0.0,0.0,0.0,0
C17733,11.0,297.0,0.0,0.0,0.0,0.0,0.0,0
C17736,27.0,708.0,0.0,0.0,0.0,0.0,0.0,0
C17738,23.0,452.0,0.0,0.0,0.0,0.0,0.0,0
C1774,1.0,7.0,1.0,70.0,0.0,0.0,0.0,0
C17744,21.0,161.0,0.0,0.0,0.0,0.0,0.0,0
C17746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1775,0.0,0.0,1.0,72.0,0.0,10.0,89.0,0
C17757,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0
C17759,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1776,0.0,0.0,2.0,62.0,0.0,9.0,135.0,0
C17763,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C17772,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1778,0.0,0.0,1.0,964.0,0.0,0.0,0.0,0
C17783,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C1779,5.0,34.0,3.0,49.0,0.0,0.0,0.0,0
C17794,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C178,6.0,7.0,3.0,105.0,0.0,15.0,112.0,0
C17806,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1781,0.0,0.0,2.0,91.0,0.0,0.0,0.0,0
C17815,19.0,273.0,0.0,0.0,0.0,0.0,0.0,0
C1782,0.0,0.0,3.0,121.0,9.0,0.0,0.0,0
C17823,23.0,359.0,0.0,0.0,0.0,0.0,0.0,0
C17824,17.0,172.0,0.0,0.0,0.0,0.0,0.0,0
C17825,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0
C17835,26.0,1373.0,0.0,0.0,0.0,0.0,0.0,0
C17837,19.0,236.0,0.0,0.0,0.0,0.0,0.0,0
C17839,12.0,223.0,0.0,0.0,0.0,0.0,0.0,0
C1784,2.0,4.0,3.0,58.0,0.0,14.0,262.0,0
C17845,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C17849,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C1785,3.0,4.0,3.0,462.0,0.0,4.0,218.0,0
C17853,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C17855,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C17859,25.0,81.0,0.0,0.0,0.0,0.0,0.0,0
C1786,2.0,2.0,5.0,604.0,0.0,5.0,276.0,0
C17866,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C17869,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1787,8.0,31.0,2.0,294.0,0.0,5.0,119.0,0
C17872,12.0,201.0,0.0,0.0,0.0,0.0,0.0,0
C1788,19.0,187.0,2.0,395.0,0.0,10.0,91.0,0
C17881,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0
C17887,19.0,240.0,0.0,0.0,0.0,0.0,0.0,0
C1789,0.0,0.0,3.0,85.0,0.0,5.0,80.0,0
C17890,22.0,129.0,0.0,0.0,0.0,0.0,0.0,0
C17891,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0
C17897,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C17899,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C179,0.0,0.0,1.0,47.0,0.0,6.0,128.0,0
C1790,0.0,0.0,35.0,284.0,0.0,0.0,0.0,0
C17905,19.0,91.0,0.0,0.0,0.0,0.0,0.0,0
C17909,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C17913,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1792,1.0,4.0,3.0,99.0,2.0,0.0,0.0,0
C17922,13.0,86.0,0.0,0.0,0.0,0.0,0.0,0
C17924,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C17926,21.0,402.0,0.0,0.0,0.0,0.0,0.0,0
C17928,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1793,0.0,0.0,1.0,93.0,0.0,10.0,93.0,0
C17931,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C17945,21.0,188.0,0.0,0.0,0.0,0.0,0.0,0
C17948,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1795,0.0,0.0,39.0,5206.0,7.0,0.0,0.0,0
C17950,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C17952,16.0,45.0,0.0,0.0,0.0,0.0,0.0,0
C17956,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C1796,21.0,1676.0,1.0,67.0,0.0,11.0,88.0,0
C17968,16.0,405.0,0.0,0.0,0.0,0.0,0.0,0
C17969,23.0,927.0,0.0,0.0,0.0,0.0,0.0,0
C1797,0.0,0.0,14.0,226.0,18.0,9.0,268.0,0
C17978,19.0,814.0,0.0,0.0,0.0,0.0,0.0,0
C1798,0.0,0.0,2066.0,4466.0,0.0,0.0,0.0,0
C17986,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C1799,0.0,0.0,2.0,94.0,0.0,8.0,88.0,0
C18,15.0,108.0,2.0,466.0,0.0,11.0,102.0,0
C180,0.0,0.0,1.0,57.0,0.0,11.0,92.0,0
C1800,20.0,690.0,3.0,43.0,0.0,0.0,0.0,0
C18002,22.0,2024.0,0.0,0.0,0.0,0.0,0.0,0
C18004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1801,10.0,32.0,2.0,122.0,0.0,10.0,96.0,0
C18012,7.0,455.0,0.0,0.0,0.0,0.0,0.0,0
C18013,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0
C1802,17.0,103.0,2.0,433.0,0.0,11.0,96.0,0
C18020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1803,0.0,0.0,1.0,41.0,0.0,13.0,178.0,0
C18031,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C18035,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C18039,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1804,15.0,1094.0,5.0,91.0,0.0,0.0,0.0,0
C18041,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18048,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C18054,16.0,252.0,0.0,0.0,0.0,0.0,0.0,0
C1806,0.0,0.0,2.0,69.0,0.0,11.0,96.0,0
C18068,17.0,493.0,0.0,0.0,0.0,0.0,0.0,0
C1807,0.0,0.0,6.0,71.0,0.0,0.0,0.0,0
C18071,16.0,77.0,0.0,0.0,0.0,0.0,0.0,0
C18074,17.0,650.0,0.0,0.0,0.0,0.0,0.0,0
C1808,0.0,0.0,5.0,70.0,0.0,0.0,0.0,0
C18080,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18082,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C18090,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C18091,18.0,437.0,0.0,0.0,0.0,0.0,0.0,0
C18097,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0
C181,0.0,0.0,2.0,76.0,0.0,15.0,107.0,0
C1810,1.0,1.0,1.0,124.0,0.0,8.0,158.0,0
C18104,23.0,163.0,0.0,0.0,0.0,0.0,0.0,0
C1812,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0
C18121,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1813,20.0,60.0,2.0,152.0,0.0,13.0,105.0,0
C18131,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C18135,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1814,3.0,5.0,1.0,40.0,0.0,11.0,87.0,0
C18141,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18147,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1815,7.0,14.0,1.0,54.0,0.0,11.0,90.0,0
C18150,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C18151,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C18155,15.0,39.0,0.0,0.0,0.0,0.0,0.0,0
C18157,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C18159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1816,0.0,0.0,2.0,49.0,0.0,3.0,28.0,0
C18163,16.0,1005.0,0.0,0.0,0.0,0.0,0.0,0
C18167,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0
C18169,16.0,107.0,0.0,0.0,0.0,0.0,0.0,0
C1817,0.0,0.0,2.0,112.0,0.0,13.0,111.0,0
C18170,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0
C18174,21.0,1460.0,0.0,0.0,0.0,0.0,0.0,0
C18179,21.0,1071.0,0.0,0.0,0.0,0.0,0.0,0
C1818,1.0,1.0,2.0,95.0,0.0,0.0,0.0,0
C18180,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C18182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18184,30.0,980.0,0.0,0.0,0.0,0.0,0.0,0
C18185,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1819,0.0,0.0,5.0,230.0,0.0,11.0,26.0,0
C18190,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C18191,17.0,861.0,0.0,0.0,0.0,0.0,0.0,0
C18197,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C182,0.0,0.0,3.0,105.0,0.0,14.0,106.0,0
C1821,2.0,2.0,3.0,54.0,0.0,4.0,692.0,0
C18215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18217,12.0,472.0,0.0,0.0,0.0,0.0,0.0,0
C18218,8.0,160.0,0.0,0.0,0.0,0.0,0.0,0
C1822,0.0,0.0,3.0,71.0,0.0,4.0,30.0,0
C18224,21.0,82.0,0.0,0.0,0.0,0.0,0.0,0
C18228,17.0,109.0,0.0,0.0,0.0,0.0,0.0,0
C1823,185.0,9874.0,2.0,2176.0,0.0,7.0,170.0,0
C18234,28.0,429.0,0.0,0.0,0.0,0.0,0.0,0
C18239,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1824,0.0,0.0,1.0,56.0,0.0,11.0,89.0,0
C18246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1825,0.0,0.0,2.0,81.0,0.0,17.0,116.0,0
C18250,25.0,525.0,0.0,0.0,0.0,0.0,0.0,0
C18251,22.0,454.0,0.0,0.0,0.0,0.0,0.0,0
C18252,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C18254,18.0,959.0,0.0,0.0,0.0,0.0,0.0,0
C18255,10.0,676.0,0.0,0.0,0.0,0.0,0.0,0
C1826,0.0,0.0,2.0,33.0,0.0,3.0,24.0,0
C18270,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0
C18275,26.0,661.0,0.0,0.0,0.0,0.0,0.0,0
C18279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1828,0.0,0.0,1.0,1020.0,0.0,0.0,0.0,0
C18281,19.0,119.0,0.0,0.0,0.0,0.0,0.0,0
C18282,25.0,1455.0,0.0,0.0,0.0,0.0,0.0,0
C18288,20.0,332.0,0.0,0.0,0.0,0.0,0.0,0
C18289,14.0,134.0,0.0,0.0,0.0,0.0,0.0,0
C1829,0.0,0.0,2.0,70.0,0.0,12.0,98.0,0
C18291,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C18294,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C183,0.0,0.0,2.0,69.0,0.0,19.0,104.0,0
C1830,0.0,0.0,1.0,38.0,0.0,4.0,78.0,0
C18304,26.0,109.0,0.0,0.0,0.0,0.0,0.0,0
C18309,9.0,133.0,0.0,0.0,0.0,0.0,0.0,0
C18310,17.0,350.0,0.0,0.0,0.0,0.0,0.0,0
C18312,18.0,555.0,0.0,0.0,0.0,0.0,0.0,0
C1832,8.0,9.0,3.0,380.0,0.0,0.0,0.0,0
C18325,17.0,204.0,0.0,0.0,0.0,0.0,0.0,0
C1833,0.0,0.0,2.0,503.0,0.0,6.0,132.0,0
C1834,0.0,0.0,2.0,107.0,0.0,20.0,270.0,0
C18343,21.0,54.0,0.0,0.0,0.0,0.0,0.0,0
C18345,12.0,1672.0,0.0,0.0,0.0,0.0,0.0,0
C18348,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C18349,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1835,3.0,3.0,3.0,107.0,0.0,14.0,116.0,0
C1836,0.0,0.0,2.0,81.0,0.0,6.0,144.0,0
C18367,22.0,639.0,0.0,0.0,0.0,0.0,0.0,0
C18369,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1837,0.0,0.0,3.0,124.0,0.0,13.0,98.0,0
C18371,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C18373,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C18377,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C18383,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18384,21.0,110.0,0.0,0.0,0.0,0.0,0.0,0
C1839,0.0,0.0,3.0,163.0,0.0,12.0,236.0,0
C184,0.0,0.0,1.0,48.0,0.0,11.0,87.0,0
C1840,0.0,0.0,3.0,108.0,0.0,13.0,93.0,0
C18409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1841,6.0,25.0,1.0,186.0,0.0,0.0,0.0,0
C18412,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C18420,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1843,11.0,11.0,1.0,85.0,0.0,2.0,64.0,0
C18432,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C18444,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1845,0.0,0.0,3.0,103.0,0.0,11.0,200.0,0
C18450,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1846,1.0,1.0,3.0,72.0,2.0,2.0,15.0,0
C18466,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18469,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1847,1.0,1.0,3.0,631.0,0.0,5.0,1112.0,0
C18471,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C18479,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1848,0.0,0.0,8.0,457.0,0.0,49.0,78.0,0
C1849,15.0,52.0,2.0,154.0,0.0,10.0,93.0,0
C18491,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0
C185,0.0,0.0,6.0,115.0,0.0,9.0,237.0,0
C18508,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C1851,0.0,0.0,1.0,975.0,0.0,0.0,0.0,0
C18512,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C18514,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0
C1853,0.0,0.0,1.0,956.0,0.0,0.0,0.0,0
C1854,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0
C18542,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C18544,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C18548,12.0,80.0,0.0,0.0,0.0,0.0,0.0,0
C18558,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1856,8.0,11.0,3.0,65.0,0.0,0.0,0.0,0
C18562,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C1857,0.0,0.0,1.0,59.0,0.0,10.0,84.0,0
C18570,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C18574,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C18580,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C18586,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C18588,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C1859,0.0,0.0,3.0,144.0,0.0,14.0,136.0,0
C18591,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C18599,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C186,8.0,28.0,1.0,81.0,0.0,10.0,90.0,0
C18603,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1861,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0
C18615,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C1862,0.0,0.0,2.0,88.0,0.0,5.0,75.0,0
C1863,0.0,0.0,1.0,49.0,0.0,6.0,1071.0,0
C18634,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C18636,9.0,848.0,0.0,0.0,0.0,0.0,0.0,0
C18639,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C1864,0.0,0.0,4.0,26.0,0.0,0.0,0.0,0
C18640,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C18646,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C18648,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1865,0.0,0.0,2.0,142.0,0.0,9.0,89.0,0
C18652,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1866,0.0,0.0,3.0,140.0,0.0,13.0,99.0,0
C18660,22.0,410.0,0.0,0.0,0.0,0.0,0.0,0
C18661,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C18666,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1867,1.0,2.0,1.0,48.0,0.0,7.0,137.0,0
C1868,3.0,3.0,2.0,446.0,0.0,13.0,100.0,0
C18684,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C18688,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1869,0.0,0.0,1.0,51.0,51.0,0.0,0.0,0
C18690,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C187,0.0,0.0,2.0,70.0,0.0,9.0,138.0,0
C1870,0.0,0.0,3.0,341.0,0.0,4.0,42.0,0
C18700,22.0,797.0,0.0,0.0,0.0,0.0,0.0,0
C18704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18708,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C1871,0.0,0.0,3.0,65.0,0.0,4.0,55.0,0
C18713,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C18715,20.0,445.0,0.0,0.0,0.0,0.0,0.0,0
C18716,27.0,911.0,0.0,0.0,0.0,0.0,0.0,0
C18718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18731,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1874,1.0,4.0,3.0,526.0,0.0,0.0,0.0,0
C18745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C18747,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1875,6.0,10.0,7.0,108.0,7.0,11.0,170.0,0
C18773,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1878,0.0,0.0,7.0,171.0,0.0,0.0,0.0,0
C18789,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C1879,0.0,0.0,5.0,235.0,0.0,4.0,161.0,0
C18791,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C188,0.0,0.0,2.0,81.0,0.0,13.0,100.0,0
C1880,2.0,3.0,1.0,66.0,0.0,9.0,156.0,0
C18804,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0
C1881,1.0,1.0,13.0,342.0,0.0,0.0,0.0,0
C18813,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1882,0.0,0.0,3.0,103.0,0.0,13.0,177.0,0
C18823,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0
C18825,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1883,0.0,0.0,1.0,58.0,0.0,9.0,2512.0,0
C18835,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1884,0.0,0.0,3.0,144.0,0.0,9.0,178.0,0
C18841,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C18848,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C18850,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18854,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C18859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1886,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0
C18863,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0
C1887,6.0,7.0,1.0,51.0,0.0,8.0,142.0,0
C18872,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C1888,1.0,1.0,4.0,274.0,0.0,6.0,84.0,0
C18882,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C189,0.0,0.0,1.0,46.0,0.0,11.0,88.0,0
C1890,0.0,0.0,1.0,78.0,0.0,9.0,71.0,0
C18904,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C1891,0.0,0.0,1.0,58.0,0.0,2.0,11.0,0
C18910,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C18916,12.0,83.0,0.0,0.0,0.0,0.0,0.0,0
C18921,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C1893,2.0,2.0,1.0,34.0,0.0,19.0,5282.0,0
C18931,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C18949,8.0,101.0,0.0,0.0,0.0,0.0,0.0,0
C1895,1.0,1.0,3.0,37.0,0.0,0.0,0.0,0
C18951,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C18959,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C1896,3.0,4.0,2.0,58.0,0.0,0.0,0.0,0
C18961,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0
C18965,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C18973,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1898,19.0,63.0,3.0,128.0,0.0,14.0,120.0,0
C18982,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C18986,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1899,13.0,24.0,2.0,113.0,0.0,8.0,89.0,0
C18994,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C18996,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C19,18.0,1258.0,3.0,116.0,0.0,13.0,96.0,0
C190,0.0,0.0,2.0,104.0,0.0,14.0,123.0,0
C1900,0.0,0.0,2.0,87.0,0.0,13.0,234.0,0
C19002,23.0,550.0,0.0,0.0,0.0,0.0,0.0,0
C1901,5.0,6.0,2.0,74.0,0.0,0.0,0.0,0
C19018,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C19022,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C19025,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C1903,0.0,0.0,5.0,72.0,0.0,0.0,0.0,0
C19033,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C19040,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1905,15.0,744.0,3.0,32.0,0.0,0.0,0.0,0
C1906,3.0,5.0,2.0,52.0,0.0,0.0,0.0,0
C19063,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C19067,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C19073,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C19075,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C19076,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C19080,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1909,0.0,0.0,5.0,941.0,0.0,0.0,0.0,0
C19096,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C191,0.0,0.0,3.0,141.0,0.0,14.0,101.0,0
C19102,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0
C19109,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1911,0.0,0.0,1.0,974.0,0.0,0.0,0.0,0
C19114,20.0,407.0,0.0,0.0,0.0,0.0,0.0,0
C19129,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1913,0.0,0.0,1.0,964.0,0.0,0.0,0.0,0
C19131,10.0,886.0,0.0,0.0,0.0,0.0,0.0,0
C1915,0.0,0.0,3.0,167.0,2.0,0.0,0.0,0
